ID,ประเภท,คำถาม,แนวทางคำตอบ,ประเด็นสำคัญ
202,v_trans_all_point,อ่างเก็บน้ำแม่กองค่าย ปริมาณน้ำใช้การสูงสุดวันนี้เท่าไหร่?,ดึงข้อมูล qusage ของ อ่างเก็บน้ำแม่กองค่าย จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่กองค่าย|น้ำใช้การสูงสุด|วันนี้|ลบ.ม.
203,v_trans_all_point,อ่างเก็บน้ำแม่สาย ร้อยละน้ำเก็บกักวันนี้เท่าไหร่?,ดึงข้อมูล percent_qstore_curr ของ อ่างเก็บน้ำแม่สาย จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าร้อยละน้ำเก็บกักวันนี้ หน่วย %,อ่างเก็บน้ำ|แม่สาย|ร้อยละ|น้ำเก็บกัก|วันนี้|%
204,v_trans_all_point,อ่างเก็บน้ำห้วยทรวง ปริมาณน้ำเก็บกักสูงสุดเดือนที่แล้วเท่าไหร่?,ดึงข้อมูล qstore ของ อ่างเก็บน้ำห้วยทรวง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยทรวง|น้ำเก็บกักสูงสุด|เดือนที่แล้ว|ลบ.ม.
205,v_trans_all_point,อ่างเก็บน้ำแม่คำปอง ปริมาณน้ำใช้การสูงสุดเดือนที่แล้วเท่าไหร่?,ดึงข้อมูล qusage ของ อ่างเก็บน้ำแม่คำปอง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่คำปอง|น้ำใช้การสูงสุด|เดือนที่แล้ว|ลบ.ม.
206,v_trans_all_point,อ่างเก็บน้ำห้วยท่าแพ ปริมาณน้ำใช้การสูงสุดวันนี้เท่าไหร่?,ดึงข้อมูล qusage ของ อ่างเก็บน้ำห้วยท่าแพ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยท่าแพ|น้ำใช้การสูงสุด|วันนี้|ลบ.ม.
207,v_trans_all_point,อ่างเก็บน้ำห้วยแม่สำ ปริมาณน้ำเก็บกักเดือนที่แล้วเท่าไหร่?,ดึงข้อมูล qstore_curr ของ อ่างเก็บน้ำห้วยแม่สำ จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สำ|น้ำเก็บกักวันนี้|เดือนที่แล้ว|ลบ.ม.
208,v_trans_all_point,อ่างเก็บน้ำห้วยป่าบง ปริมาณน้ำใช้การเมื่อวานเท่าไหร่?,ดึงข้อมูล qusage_curr ของ อ่างเก็บน้ำห้วยป่าบง จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยป่าบง|น้ำใช้การ|เมื่อวาน|ลบ.ม.
209,v_trans_all_point,อ่างเก็บน้ำห้วยแม่ท้อ ปริมาณน้ำไหลเข้าสัปดาห์ที่แล้วเท่าไหร่?,ดึงข้อมูล inflow_curr ของ อ่างเก็บน้ำห้วยแม่ท้อ จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงค่าปริมาณน้ำไหลเข้าวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่ท้อ|น้ำไหลเข้าวันนี้|สัปดาห์ที่แล้ว|ลบ.ม.
210,v_trans_all_point,อ่างเก็บน้ำแม่สอดตอนบน ปริมาณน้ำใช้การเดือนที่แล้วเท่าไหร่?,ดึงข้อมูล qusage_curr ของ อ่างเก็บน้ำแม่สอดตอนบน จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สอดตอนบน|น้ำใช้การ|เดือนที่แล้ว|ลบ.ม.
211,v_trans_all_point,อ่างเก็บน้ำแม่สอง ปริมาณน้ำเก็บกักเดือนที่แล้วเท่าไหร่?,ดึงข้อมูล qstore_curr ของ อ่างเก็บน้ำแม่สอง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สอง|น้ำเก็บกักวันนี้|เดือนที่แล้ว|ลบ.ม.
212,v_trans_all_point,อ่างเก็บน้ำห้วยไร่ ปริมาณน้ำเก็บกักวันนี้เท่าไหร่?,ดึงข้อมูล qstore_curr ของ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยไร่|น้ำเก็บกัก|วันนี้|ลบ.ม.
213,v_trans_all_point,อ่างเก็บน้ำแม่มาน ปริมาณน้ำไหลเข้าวันนี้เท่าไหร่?,ดึงข้อมูล inflow_curr ของ อ่างเก็บน้ำแม่มาน จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำไหลเข้าวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่มาน|น้ำไหลเข้าวันนี้|วันนี้|ลบ.ม.
214,v_trans_all_point,อ่างเก็บน้ำแม่ถาง ปริมาณน้ำระบายวันนี้เท่าไหร่?,ดึงข้อมูล outflow_curr ของ อ่างเก็บน้ำแม่ถาง จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่ถาง|น้ำระบาย|วันนี้|ลบ.ม.
215,v_trans_all_point,อ่างเก็บน้ำห้วยแม่สอด ปริมาณน้ำใช้การเมื่อวานเท่าไหร่?,ดึงข้อมูล qusage_curr ของ อ่างเก็บน้ำห้วยแม่สอด จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สอด|น้ำใช้การ|เมื่อวาน|ลบ.ม.
216,v_trans_all_point,อ่างเก็บน้ำห้วยลึก ปริมาณน้ำระบายสะสม วันนี้เท่าไหร่?,ดึงข้อมูล outflow_cumulative_year ของ อ่างเก็บน้ำห้วยลึก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยลึก|น้ำระบายสะสม|วันนี้|ลบ.ม.
217,v_trans_all_point,อ่างเก็บน้ำห้วยแม่สูง ปริมาณน้ำระบายสะสม วันนี้เท่าไหร่?,ดึงข้อมูล outflow_cumulative_year ของ อ่างเก็บน้ำห้วยแม่สูง จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สูง|น้ำระบายสะสม|วันนี้|ลบ.ม.
218,v_trans_all_point,อ่างเก็บน้ำคลองไพร ปริมาณความจุสูงสุดเมื่อวานเท่าไหร่?,ดึงข้อมูล qmax ของ อ่างเก็บน้ำคลองไพร จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าปริมาณความจุสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองไพร|ความจุสูงสุด|เมื่อวาน|ลบ.ม.
219,v_trans_all_point,อ่างเก็บน้ำห้วยแม่ท้อ ปริมาณน้ำระบายวันนี้อยู่ที่เท่าไหร่?,ดึงข้อมูล outflow_curr ของ อ่างเก็บน้ำห้วยแม่ท้อ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่ท้อ|น้ำระบาย|วันนี้|ลบ.ม.
220,v_trans_all_point,อ่างเก็บน้ำห้วยแม่สอด ปริมาณน้ำเก็บกักวันนี้อยู่ที่เท่าไหร่?,ดึงข้อมูล qstore_curr ของ อ่างเก็บน้ำห้วยแม่สอด จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สอด|น้ำเก็บกัก|วันนี้|ลบ.ม.
221,v_trans_all_point,อ่างเก็บน้ำห้วยแม่สำ ปริมาณน้ำไหลเข้าเมื่อวานอยู่ที่เท่าไหร่?,ดึงข้อมูล inflow_curr ของ อ่างเก็บน้ำห้วยแม่สำ จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าปริมาณน้ำไหลเข้าวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สำ|น้ำไหลเข้าวันนี้|เมื่อวาน|ลบ.ม.
222,v_trans_all_point,อ่างเก็บน้ำห้วยไร่ ระดับน้ำเดือนที่แล้วอยู่ที่เท่าไหร่?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|ห้วยไร่|ระดับน้ำ|เดือนที่แล้ว|ม.
223,v_trans_all_point,อ่างเก็บน้ำแม่สอง ปริมาณน้ำใช้การสูงสุดสัปดาห์ที่แล้วอยู่ที่เท่าไหร่?,ดึงข้อมูล qusage ของ อ่างเก็บน้ำแม่สอง จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงค่าปริมาณน้ำใช้การสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สอง|น้ำใช้การสูงสุด|สัปดาห์ที่แล้ว|ลบ.ม.
224,v_trans_all_point,อ่างเก็บน้ำคลองไพร ปริมาณน้ำใช้การวันนี้อยู่ที่เท่าไหร่?,ดึงข้อมูล qusage_curr ของ อ่างเก็บน้ำคลองไพร จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองไพร|น้ำใช้การ|วันนี้|ลบ.ม.
225,v_trans_all_point,อ่างเก็บน้ำแม่มาน ปริมาณน้ำเก็บกักสูงสุดสัปดาห์ที่แล้วอยู่ที่เท่าไหร่?,ดึงข้อมูล qstore ของ อ่างเก็บน้ำแม่มาน จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วแสดงค่าปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่มาน|น้ำเก็บกักสูงสุด|สัปดาห์ที่แล้ว|ลบ.ม.
226,v_trans_all_point,อ่างเก็บน้ำแม่คำปอง ปริมาณน้ำระบายเดือนที่แล้วอยู่ที่เท่าไหร่?,ดึงข้อมูล outflow_curr ของ อ่างเก็บน้ำแม่คำปอง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่คำปอง|น้ำระบาย|เดือนที่แล้ว|ลบ.ม.
227,v_trans_all_point,อ่างเก็บน้ำแม่กองค่าย ระดับน้ำเมื่อวานอยู่ที่เท่าไหร่?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำแม่กองค่าย จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|แม่กองค่าย|ระดับน้ำ|เมื่อวาน|ม.
228,v_trans_all_point,อ่างเก็บน้ำคลองข้างใน ระดับน้ำวันนี้อยู่ที่เท่าไหร่?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำคลองข้างใน จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงค่าระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|คลองข้างใน|ระดับน้ำ|วันนี้|ม.
229,v_trans_all_point,อ่างเก็บน้ำห้วยลึก ปริมาณน้ำเก็บกักสูงสุดเมื่อวานอยู่ที่เท่าไหร่?,ดึงข้อมูล qstore ของ อ่างเก็บน้ำห้วยลึก จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วแสดงค่าปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยลึก|น้ำเก็บกักสูงสุด|เมื่อวาน|ลบ.ม.
230,v_trans_all_point,อ่างเก็บน้ำแม่ถาง ปริมาณน้ำระบายเดือนที่แล้วอยู่ที่เท่าไหร่?,ดึงข้อมูล outflow_curr ของ อ่างเก็บน้ำแม่ถาง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วแสดงค่าปริมาณน้ำระบายวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่ถาง|น้ำระบาย|เดือนที่แล้ว|ลบ.ม.
231,v_trans_all_trend,อ่างเก็บน้ำห้วยท่าแพ ปริมาณน้ำไหลเข้าสะสม สัปดาห์ที่แล้วเทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล inflow_cumulative_year ของ อ่างเก็บน้ำห้วยท่าแพ จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงแนวโน้มปริมาณน้ำไหลเข้าสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยท่าแพ|น้ำไหลเข้าสะสม|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ลบ.ม.
232,v_trans_all_trend,อ่างเก็บน้ำแม่ถาง ปริมาณน้ำเก็บกักสูงสุดวันนี้เทียบกับเมื่อวานเปลี่ยนแปลงยังไง?,ดึงข้อมูล qstore ของ อ่างเก็บน้ำแม่ถาง จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณน้ำเก็บกักสูงสุด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่ถาง|น้ำเก็บกักสูงสุด|วันนี้|เมื่อวาน|ลบ.ม.
233,v_trans_all_trend,อ่างเก็บน้ำแม่สอง ปริมาณน้ำเก็บกักสัปดาห์ที่แล้วเทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล qstore_curr ของ อ่างเก็บน้ำแม่สอง จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงแนวโน้มปริมาณน้ำเก็บกักวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สอง|น้ำเก็บกักวันนี้|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ลบ.ม.
234,v_trans_all_trend,อ่างเก็บน้ำห้วยแม่สำ ปริมาณน้ำระบายสะสม วันนี้เทียบกับเมื่อวานเปลี่ยนแปลงยังไง?,ดึงข้อมูล outflow_cumulative_year ของ อ่างเก็บน้ำห้วยแม่สำ จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สำ|น้ำระบายสะสม|วันนี้|เมื่อวาน|ลบ.ม.
235,v_trans_all_trend,อ่างเก็บน้ำห้วยป่าบง ปริมาณน้ำใช้การวันนี้เทียบกับเมื่อวานเปลี่ยนแปลงยังไง?,ดึงข้อมูล qusage_curr ของ อ่างเก็บน้ำห้วยป่าบง จาก v_trans_all ทั้งช่วงวันนี้และเมื่อวาน แล้วแสดงแนวโน้มปริมาณน้ำใช้การวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยป่าบง|น้ำใช้การ|วันนี้|เมื่อวาน|ลบ.ม.
236,v_trans_all_trend,อ่างเก็บน้ำห้วยทรวง ร้อยละน้ำเก็บกักวันนี้เทียบกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล percent_qstore_curr ของ อ่างเก็บน้ำห้วยทรวง จาก v_trans_all ทั้งช่วงวันนี้และสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มร้อยละน้ำเก็บกักวันนี้ หน่วย %,อ่างเก็บน้ำ|ห้วยทรวง|ร้อยละ|น้ำเก็บกัก|วันนี้|สัปดาห์ที่แล้ว|%
237,v_trans_all_trend,อ่างเก็บน้ำแม่มาน ระดับน้ำสัปดาห์ที่แล้วเทียบกับเดือนที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล ulevel_curr ของ อ่างเก็บน้ำแม่มาน จาก v_trans_all ทั้งช่วงสัปดาห์ที่แล้วและเดือนที่แล้ว แล้วแสดงแนวโน้มระดับน้ำวันนี้ หน่วย ม.,อ่างเก็บน้ำ|แม่มาน|ระดับน้ำ|สัปดาห์ที่แล้ว|เดือนที่แล้ว|ม.
238,v_trans_all_trend,อ่างเก็บน้ำคลองน้ำไหล ร้อยละน้ำเก็บกักวันนี้เทียบกับสัปดาห์ที่แล้วเปลี่ยนแปลงยังไง?,ดึงข้อมูล percent_qstore_curr ของ อ่างเก็บน้ำคลองน้ำไหล จาก v_trans_all ทั้งช่วงวันนี้และสัปดาห์ที่แล้ว แล้วแสดงแนวโน้มร้อยละน้ำเก็บกักวันนี้ หน่วย %,อ่างเก็บน้ำ|คลองน้ำไหล|ร้อยละ|น้ำเก็บกัก|วันนี้|สัปดาห์ที่แล้ว|%
239,v_trans_all_balance,อ่างเก็บน้ำคลองน้ำไหล สัปดาห์ที่แล้วน้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำคลองน้ำไหล จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองน้ำไหล|สัปดาห์ที่แล้ว|ลบ.ม.
240,v_trans_all_balance,อ่างเก็บน้ำแม่สาย เดือนที่แล้วน้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำแม่สาย จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สาย|เดือนที่แล้ว|ลบ.ม.
241,v_trans_all_balance,อ่างเก็บน้ำแม่มาน วันนี้น้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำแม่มาน จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่มาน|วันนี้|ลบ.ม.
242,v_trans_all_balance,อ่างเก็บน้ำห้วยแม่สูง สัปดาห์ที่แล้วน้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยแม่สูง จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สูง|สัปดาห์ที่แล้ว|ลบ.ม.
243,v_trans_all_balance,อ่างเก็บน้ำห้วยไร่ เดือนที่แล้วน้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยไร่|เดือนที่แล้ว|ลบ.ม.
244,v_trans_all_balance,อ่างเก็บน้ำห้วยแม่สอด วันนี้น้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยแม่สอด จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สอด|วันนี้|ลบ.ม.
245,v_trans_all_balance,อ่างเก็บน้ำห้วยท่าแพ เดือนที่แล้วน้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยท่าแพ จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยท่าแพ|เดือนที่แล้ว|ลบ.ม.
246,v_trans_all_balance,อ่างเก็บน้ำห้วยป่าบง วันนี้น้ำไหลเข้ามากกว่าหรือน้อยกว่าที่ระบายออก?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยป่าบง จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยป่าบง|วันนี้|ลบ.ม.
247,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำใช้การสูงสุดมากที่สุดวันนี้?,ดึงข้อมูล qusage ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำใช้การสูงสุด|สูงสุด|วันนี้|ลบ.ม.
248,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำใช้การสูงสุดน้อยที่สุดวันนี้?,ดึงข้อมูล qusage ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำใช้การสูงสุด|ต่ำสุด|วันนี้|ลบ.ม.
249,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำเก็บกักวันนี้มากที่สุดเดือนที่แล้ว?,ดึงข้อมูล qstore_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำเก็บกักวันนี้|สูงสุด|เดือนที่แล้ว|ลบ.ม.
250,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำเก็บกักวันนี้น้อยที่สุดสัปดาห์ที่แล้ว?,ดึงข้อมูล qstore_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำเก็บกักวันนี้|ต่ำสุด|สัปดาห์ที่แล้ว|ลบ.ม.
251,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำระบายวันนี้มากที่สุดเดือนที่แล้ว?,ดึงข้อมูล outflow_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำระบาย|สูงสุด|เดือนที่แล้ว|ลบ.ม.
252,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำระบายวันนี้น้อยที่สุดวันนี้?,ดึงข้อมูล outflow_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำระบาย|ต่ำสุด|วันนี้|ลบ.ม.
253,v_trans_all_unit_compare,อ่างเก็บน้ำแม่มานกับอ่างเก็บน้ำแม่กองค่าย ปริมาณน้ำไหลเข้าวันนี้ต่างกันเท่าไหร่?,ดึงข้อมูล inflow_curr ของ อ่างเก็บน้ำแม่มาน และ อ่างเก็บน้ำแม่กองค่าย จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วแสดงเปรียบเทียบปริมาณน้ำไหลเข้าวันนี้ หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่มาน|แม่กองค่าย|น้ำไหลเข้าวันนี้|วันนี้|ลบ.ม.
